Nid,Published status,Updated date,Accordion Section,Accordion Section summary
2507,1,1643479022,"<h2>Questions about Amazing Dough?</h2>
<h3>How it Works</h3>
<div class=""accordion1"">
<h3>How do we raise money?</h3>
<div>
<p>Your group profits when participants take orders from your <i>Amazing Dough</i> brochure.</p></div>
<h3>Do participants get a brochure to show?</h3>
<div>
<p>Yes. Every participant receives a brochure, order form, and money envelope.</p></div>
<h3>Is money collected up front?</h3>
<div>
<p>Yes. Supporters can pay by check, cash, money order, or cashier’s check.</p>
<p>They also have the option to pay using their phone. <i>(These orders still need to be written on the order form)</i></p></div>
<h3>Are there any fees?</h3>
<div>
<p>There are no setup fees or supply costs to start an <i>Amazing Dough</i> fundraiser.</p></div>
<h3>Can participants earn prizes?</h3>
<div>
<p>Yes. Our prize programs are optional but recommended. You can boost sales by incentivizing your participants. It’s important to discuss your incentive plan at your kickoff meeting. Then, continue to remind your participants about your prizes throughout your campaign. This will keep them motivated to sell.</p>
<p>There is no cost for our incentives.</p>
<p><a title=""Opens in new window"" href=""/fundraiser-prize-programs"" target=""_blank"">Learn about our prize programs</a></p></div>
<h3>How soon can we start?</h3>
<div>
<p>After you submit our <a title=""Opens in new window"" href=""/contact/start-fundraiser"" target=""_blank"">start a fundraiser</a> form you’ll receive an agreement to sign. It will then take at least 7-10 business days to process your order and pack and ship out your supplies.</p>
<p><a title=""Opens in new window"" href=""/resources/school-fundraising-supply-timeline"" target=""_blank"">Learn about our timeline</a></p></div>
<h3>How long is the fundraiser?</h3>
<div>
<p>Your sale lasts for 2 weeks. You can always change your end date. Simply let us know before your sale is over.</p></div>
</div>",
2507,1,1643479022,"<h3>Online Store</h3>
<div class=""accordion1"">
<h3>Can we also raise money online?</h3>
<div>
<p>Yes, online selling is an important part of your <i>Amazing Dough</i> fundraiser. Prior to your start date you’ll receive instructions so your participants can register. Once registered they’ll be able to invite friends and family to shop at your store.</p>
<p>Selling online adds a 2<sup>nd</sup> way for your group to raise money.</p>
<p>Your online store will include additional items not found in the brochure.</p></div>
<h3>Do participants need to register?</h3>
<div>
<p>Registration is the most effective way to generate <i>Amazing Dough</i> sales online. It's also a very effective way to get your participants engaged in your cause. Once registered, participants invite people to your store by sharing their unique link. They can do this using text, social media, and/ or email.</p>
<p>Once potential buyers are at the store, the participant’s name appears at the top of the page. This helps make it recognizable to friends and family. For example, “Thank you for supporting John Doe with ABC High School Band!”</p>
<p>Registered sellers will also be eligible to earn credit towards prizes. We encourage groups to supplement our prize program with their own rewards. This can bring in even more sales. Here are some <a title=""Opens in new window"" href=""/resources/additional-fundraising-incentive-ideas"" target=""_blank"">incentive ideas</a>.</p></div>
<h3>Do we get our own link?</h3>
<div>
<p>There are 2 ways to promote your store:
</p><ol>
<li><strong>Registration:</strong> By default, your group will receive its own group ID number. Participants will need it to register and share your store with others using social media, text, and/ or email.</li>
<li><strong>Direct Link:</strong> Or, we can create a unique link that would bypass the registration process. You can then post the link on your website as well as on various social media channels. Your group would also be able to share your link with their friends and family. If you want this option simply let us know in the comments section when submitting your <a title=""Opens in new window"" href=""/contact/start-fundraiser"" target=""_blank"">start a fundraiser</a> form.</li>
</ol>
<p>By promoting a direct link, you will only be able to track online sales as a group, not by individual sellers. As a result, participants would not receive prize credit for selling online.</p>
<p><strong>Online Ship to Group Orders</strong></p>
<p>Another limitation with a single store link is getting items to online customers who choose the ‘ship to group’ option. Normally when participants register and send out their own unique links and customers make a purchase, orders are automatically tied to a particular seller.</p>
<p>Any items then ship to the group already packed inside the seller’s box with their other brochure items. Participants then deliver these items to their customers.</p>
<p>But with the single link option, you will need to let any ‘ship to group’ buyers know to pick up their order because it won’t be associated with any seller.</p></div>
<h3>Can we accept donations?</h3>
<div>
<p>Yes, <i>Amazing Dough</i> can be set up to accept donations. You make 70% of the donated amount. You have the option to turn this feature off when logged into your portal.</p>
<p>Donations do not count towards items sold and are not available if using a prize program.</p></div>
</div>",
2507,1,1643479022,"<h3>Making Sales</h3>
<div class=""accordion1"">
<h3>Is there a minimum order?</h3>
<div>
<p>There are no order requirements for a <i>Amazing Dough</i> fundraiser.</p></div>
<h3>How much money can we make?</h3>
<div>
<p>You’ll need to know your group size as well your participant goal. Here’s how you can estimate your profit:</p>
<h2>Calculation Steps</h2>
<ol>
<li>Participant Count x Participant Item Goal = Items Sold</li>
<li>Items Sold x Average Retail Price = Gross Sales</li>
<li>Gross Sales x Profit % = Group Profit</li>
</ol>
<h2>Example</h2>
<ol>
<li>Let’s say you have 60 participants and you set your participant item goal at 10. The items sold would be 60 participants x 10 Items / participant = 600.</li>
<li>Next, determine your gross sales. The average retail price is about $19 so your gross sales would be 600 Items x $19 = $11,400.</li>
<li>Since your profit is 40%, your group profit would be $11,400 x 40% = <strong>$4,560</strong>.</li>
</ol>
<p>Keep in mind, our example is only an estimated profit. In reality, participants probably won’t sell the same number of items. In addition, the average retail dollars sold per seller will vary.</p></div>
<h3>Can we track our sales?</h3>
<div>
<p><strong>Brochure:</strong> You probably won’t know how many orders you get until you collect your order forms. But there are strategies that can give you a ballpark idea. Learn how to <a title=""Opens in new window"" href=""/resources/how-track-your-fundraising-progress"" target=""_blank"">track your fundraising progress</a></p>
<p><strong>Online:</strong> You'll be able to track online sales in real-time. By logging into your dashboard you'll see:
</p><ul>
<li>Which participants have registered</li>
<li>Email and social share activity</li>
<li>Participant and group sales progress</li>
</ul>
</div>
<h3>How do we receive our money?</h3>
<div>
<p><strong>Brochure Sales:</strong> Money and order forms are turned in at the end of the sale. The money gets deposited in the group’s account and the order forms are sent in for processing.</p>
<p>Once orders are processed, the group receives their sales reports and invoice. The group sends a check for the invoice amount and keeps the rest as profit.</p>
<p><strong>Online Sales:</strong> We deduct your online sales profit from your invoice. If you raise more money online, we’ll send you a check for the difference.</p>
<p><strong>Donations:</strong> Any profits from donations are deducted from your brochure invoice.</p></div>
<h3>What is our profit?</h3>
<div>
<p>Groups make 40% off all brochure and online items.</p>
<p>You receive 70% of online donations.</p>
<p><i>(Use the ‘Calculate Your Profit’ calculator at the top of the page to determine your profit)</i></p></div>
<h3>What about sales tax?</h3>
<div>
<p>Certain states require that we collect and remit sales tax on your behalf to your state’s department of revenue. We will need to charge sales tax if your state has determined that we have established <a title=""opens in new window"" href=""https://www.avalara.com/us/en/learn/nexus.html"" target=""_blank"" rel=""noopener"">nexus</a> and you are not tax exempt. See our <a title=""opens in new window"" href=""/resources/ultimate-school-brochure-fundraising-tax-guide"" target=""_blank"" rel=""noopener"">brochure fundraising tax guide</a> for more information.</p></div>
</div>",
2507,1,1643479022,"<h3>Shipping</h3>
<div class=""accordion1"">
<h3>How soon do we receive our order?</h3>
<div>
<p>We deliver brochure orders to your group 3-4 weeks after receiving your order forms. Online orders generally ship to customers within 3 business days after purchase.</p>
</div>
<h3>Where do orders ship to?</h3>
<div>
<p>Product ships out of our Indiana warehouse to all lower 48 states.</p>
</div>
<h3>How is our order packed?</h3>
<div>
<p>Brochure orders deliver prepacked by seller.</p>
</div>
<h3>Is there a shipping fee?</h3>
<div>
<p><strong>Brochure Sales:</strong> Shipping is free for 500+ item orders. Group will be charged an additional $1.00 for each item short of the 500-item minimum. (For example, if group sells 450 items, they will be charged 50 items x $1.00 = $50)</p>
<p>Minimums include combined sales made from the brochure and online store.

</p>
<p><strong>Online Sales:</strong> Customers pay a shipping fee at checkout to have their order shipped direct to them.</p>
<p>Buyers also have the option to ship their order to the group. In this case there is no shipping fee but buyers pay a 5% processing fee to have their order shipped to your group.</p>
</div>
<h3>Do you ship orders to sellers?</h3>
<div>
<p>There is no ship to seller option available for an <i>Amazing Dough</i> fundraiser.</p></div>
<h3>How are product issued handled?</h3>
<div>
<p>If you have any items that need replacing, you’ll need to submit a form that we’ll attach to your delivery notice email. Sellers will have 7 days to report any missing or damaged items. Groups are allowed 1 submission per fundraiser.</p></div>
</div>",
2431,1,1644367188,"<h2>Questions about Fall Flowers?</h2>
<h3>How it Works</h3>
<div class=""accordion1"">
<h3>How do we raise money?</h3>
<div>
<p>Your group profits when participants take orders from their flower brochure.</p></div>
<h3>Do participants get a brochure to show?</h3>
<div>
<p>Yes. Every participant receives a catalog, order form, and money envelope.</p></div>
<h3>Is money collected up front?</h3>
<div>
<p>Yes. Supporters can pay by check, cash, money order, or cashier’s check.</p></div>
<h3>Are there any fees?</h3>
<div>
<p>There are no setup fees or supply costs to start a <i>Fall Flowers</i> fundraiser.</p></div>
<h3>Can participants earn prizes?</h3>
<div>
<p>We don’t offer any prize programs with our flower programs. But it's a great idea to offer your own prizes. Incentivizing your group can make selling fun and boost sales.</p>
<p><a title=""Opens in new window"" href=""/improve-fundraiser-without-using-money"" target=""_blank"">Learn about our free incentive ideas</a></p></div>
<h3>How soon can we start?</h3>
<div>
<p>After you submit our ‘start a fundraiser’ form you’ll receive an agreement to sign. It will then take at least 7-10 business days to process your order and pack and ship out your supplies.</p>
<p><a title=""Opens in new window"" href=""/resources/school-fundraising-supply-timeline"" target=""_blank"">Learn about our timeline</a></p></div>
<h3>How long is the fundraiser?</h3>
<div>
<p>Your sale lasts for 2 weeks. You can always change your end date. Simply let us know before your sale is over.</p></div>
</div>",
2431,1,1644367188,"<h3>Online Store</h3>
<div class=""accordion1"">
<h3>Can we also raise money online?</h3>
<div>
<p>Yes, selling online is an important part of your <i>Fall Flowers</i> fundraiser. Before your sale, you’ll receive instructions to pass onto your participants. They’ll be able to invite friends and family to shop at your store.</p>
<p>Raising money online adds a 2<sup>nd</sup> way for your group to raise money.</p></div>
<h3>Do participants need to register?</h3>
<div>
<p>Registration is not required. Instead, participants will be able to share your flower store link with friends and family. We recommend using text, social media, and/ or email to help get the word out.</p>
<p>Once people arrive at your store, they’ll see your group’s name and purpose at the top of the page. For example, “ABC High School Band"". “We are raising funds for festival entrance fees and travel.” This helps personalize your campaign.</p></div>
<h3>Do we get our own link?</h3>
<div>
<p>Yes, you will receive your own unique online store link.</p></div>
<h3>Can we accept donations?</h3>
<div>
<p><i>Fall Flowers</i> does not offer a donation option.</p></div>
</div>",
2431,1,1644367188,"<h3>Making Sales</h3>
<div class=""accordion1"">
<h3>Is there a minimum order?</h3>
<div>
<p>There are no order requirements for a <i>Fall Flowers</i> fundraiser.</p></div>
<h3>How much money can we make?</h3>
<div>
<p>You’ll need to know your group size as well your participant goal. Here’s how you can estimate your profit:</p>
<h2>Calculation Steps</h2>
<ol>
<li>Participant Count x Participant Item Goal = Items Sold</li>
<li>Items Sold x Average Retail Price = Gross Sales</li>
<li>Gross Sales x Profit % = Group Profit</li>
</ol>
<h2>Example</h2>
<ol>
<li>Let’s say you have 60 participants and you set your participant item goal at 10. The items sold would be 60 participants x 10 Items / participant = 600.</li>
<li>Next, determine your gross sales. The average retail price is about $14 so your gross sales would be 600 Items x $14 = $8,400.</li>
<li>Since your profit is 40%, your group profit would be $8,400 x 40% = <strong>$3,360</strong>.</li>
</ol>
<p>Keep in mind, our example is only an estimated profit. In reality, participants probably won’t sell the same number of items. In addition, the average retail dollars sold per seller will vary.</p></div>
<h3>Can we track our sales?</h3>
<div>
<p><strong>Brochure:</strong> You probably won’t know how many orders you get until you collect your order forms. But there are strategies that can give you a ballpark idea. Learn how to <a title=""Opens in new window"" href=""/resources/how-track-your-fundraising-progress"" target=""_blank"">track your fundraising progress</a></p>
<p><strong>Online:</strong> You'll be able to track online sales in real-time. By logging into your dashboard you'll see:
</p><ul>
<li>Your latest orders</li>
<li>Sales by location</li>
<li>Overall sales progress</li>
</ul>
</div>
<h3>How do we receive our money?</h3>
<div>
<p><strong>Brochure Sales:</strong> Money and order forms are turned in at the end of the sale. Send us a check for 50% of the total money collected along with your order forms for processing.</p>
<p><strong>Online Sales:</strong> Your profit check usually arrives 2-3 weeks after the end of the season.</p></div>
<h3>What is our profit?</h3>
<div>
<p>Groups make 50% off all <i><a style=""color: #464443; text-decoration: none;"" href=""https://www.flowerpowerfundraising.com"" target=""_blank"">Fall Flowers</a></i> items.</p>
<p><i>(Use the ‘Calculate Your Profit’ calculator at the top of the page to determine your profit)</i></p></div>
<h3>What about sales tax?</h3>
<div>
<p>The only time an organization will not pay sales tax is if they are tax exempt and the order ships to the organization’s address where the tax exempt number is connected to.</p>
<p>Online customers pay sales tax if applicable, and shipping. We do not charge a processing fee.</p></div>
</div>",
2431,1,1644367188,"<h3>Shipping</h3>
<div class=""accordion1"">
<h3>How soon do we receive our order?</h3>
<div>
<p>Shipping time frames are as follows:</p>
<p>Fall orders begin shipping Mid-September. Orders placed Mid-September thru October will be shipped on a weekly basis. This depends on the zone they are located in. We will ship to cooler climates first to ensure they get in the ground before the first hard frost.</p>
<ul>
<li>End of September-Beginning of October: Zones 3-5</li>
<li>Early-Mid October: Zones 6-7</li>
<li>Mid-End October: Zones 8-10</li>
</ul>

<p>Fall stores close on October 15<sup>th</sup>.</p>
<p><strong>Holiday Orders:</strong> Our Amaryllis and paperwhite orders begin shipping mid November. Orders ship in order of receipt.</p>
<p>Holiday stores close on December 1<sup>st</sup>.</p>
<p><strong>Order Form Cutoff Dates</strong></p>
<p>Paper order forms need to be received in-house by the following dates:
</p><ul>
<li>Fall Sales: October 15<sup>th</sup></li>
<li>Holiday Sales: November 15<sup>th</sup></li>
</ul>

<p><a title=""opens in new window"" href=""/sites/default/files/plant-hardiness-zone-map.jpg"" target=""_blank"">View USA zone map</a></p></div>
<h3>Where do orders ship to?</h3>
<div>
<p>Product ships out of our Wisconsin warehouse to all lower 48 states.</p>
</div>
<h3>How is our order packed?</h3>
<div>
<p>Brochure orders deliver prepacked to the piece.</p>
</div>
<h3>Is there a shipping fee?</h3>
<div>
<p>Shipments to groups are free. All online orders will ship direct to your customer’s door for a flat $6 shipping fee.</p></div>
<h3>Do you ship orders to sellers?</h3>
<div>
<p>There is no ship to seller option for a <i>Fall Flowers</i> fundraiser.</p></div>
<h3>How are product issued handled?</h3>
<div>
<p>To deal with any missing or damaged items sellers will be instructed to contact customer service.</p></div>
</div>",
2401,1,1643481904,"<h2>Questions about Kendal Tumbler?</h2>
<h3>How it Works</h3>
<div class=""accordion1"">
<h3>How do we raise money?</h3>
<div>
<p>Your group profits when your participants take orders from their brochure.</p></div>
<h3>Do participants get a brochure to show?</h3>
<div>
<p>Yes. Every participant receives a catalog, order taker, and money collection envelope.</p></div>
<h3>Is money collected up front?</h3>
<div>
<p>Yes. Buyers can pay by check, cash, money order, or cashier’s check.</p></div>
<h3>Are there any fees?</h3>
<div>
<p>There are no setup fees or costs to run a <i>Kendal</i> tumbler sale.</p></div>
<h3>Can participants earn prizes?</h3>
<div>
<p>Yes. Our incentive programs are optional but encouraged. Motivating your sellers with prizes can increase sales. It’s important to discuss your prize plan at your kickoff meeting. Then, continue to promote your prizes throughout your sale. This will keep your group inspired.</p>
<p>Sponsors receive a prize flyer PDF with their ‘fundraiser supply kit’ email.</p>
<p>There is no cost to the group for our incentives.</p>
<p><a title=""Opens in new window"" href=""/fundraiser-prize-programs"" target=""_blank"">Learn about our prize programs</a></p></div>
<h3>How soon can we start?</h3>
<div>
<p>After you submit our <a title=""Opens in new window"" href=""/contact/start-fundraiser"" target=""_blank"">start a fundraiser</a> form you’ll receive an agreement to sign. It will then take at least 7-10 business days to process your order and pack and ship out your supplies.</p>
<p><a title=""Opens in new window"" href=""/resources/school-fundraising-supply-timeline"" target=""_blank"">Learn about our timeline</a></p></div>
<h3>How long is the fundraiser?</h3>
<div>
<p>Your sale will end 2 weeks after your start date. You can always change your end date. Simply let us know before your sale is over.</p></div>
</div>",
2401,1,1643481904,"<h3>Online Store</h3>
<div class=""accordion1"">
<h3>Can we also raise money online?</h3>
<div>
<p>Yes, selling online is an important part of your <i>Kendal</i> tumbler fundraiser. Prior to your start date you’ll receive instructions so your participants can register. Once registered they’ll be able to invite friends and family to shop at your store.</p>
<p>Raising money online adds a 2<sup>nd</sup> way for your group to raise money.</p></div>
<h3>Do participants need to register?</h3>
<div>
<p>Registration is the best way to get your participants engaged in your cause. As participants register, they’ll be able to track their online sales.</p>
<p>Sellers can share your online store link using text, social media, and/ or email. If participants have registered, once supporters click on the link and arrive at your store, they will see a personalized message. For example, “You're shopping for John Doe” (name of participant). Sellers also have the option to upload their photo.</p>
<p>Registered sellers will also be eligible to earn credit towards prizes. We encourage groups to supplement our prize program with their own rewards. This can bring in even more sales. Here are some <a title=""Opens in new window"" href=""/resources/additional-fundraising-incentive-ideas"" target=""_blank"">incentive ideas</a>.</p></div>
<h3>Do we get our own link?</h3>
<div>
<p>There are 2 ways to promote your store:
</p><ol>
<li><strong>Registration:</strong> Participants will need your group link to register. This way they can login and track their sales progress. When they share the link with friends and family using social media, text, and/ or email, visitors will see the participant’s name when they arrive at the store.</li>
<li><strong>Direct Link:</strong> If you don’t want your group members to register they can simply send out your group link.</li>
</ol>
<p>By promoting a direct link, you will only be able to track online sales as a group, not by individual sellers. As a result, participants would not receive prize credit for selling online.</p>
<p><strong>Online Ship to Group Orders</strong></p>
<p>Another limitation to sellers not registering is getting items to online customers who choose the ‘ship to group’ option. Normally when participants register and send out their own unique links and customers make a purchase, orders are automatically tied to a particular seller.</p>
<p>Any items then ship to the group already packed inside the seller’s box with their other brochure items. Participants then deliver these items to their customers.</p>
<p>But with the single link option, you will need to let any ‘ship to group’ buyers know to pick up their order because it won’t be associated with any seller.</p></div>
<h3>Can we accept donations?</h3>
<div>
<p><i>Kendal</i> tumbler does not offer a donation option.</p></div>
<h3>Can buyers credit more than 1 participant?</h3>
<div>
<p>The online store is set up so that only 1 participant receives credit for a particular sale.</p></div>
</div>",
2401,1,1643481904,"<h3>Making Sales</h3>
<div class=""accordion1"">
<h3>Is there a minimum order?</h3>
<div>
<p>There are no order requirements for a <i>Kendal</i> tumbler fundraiser.</p></div>
<h3>How much money can we make?</h3>
<div>
<p>You’ll need to know your group size as well your participant goal. Here’s how you can estimate your profit:</p>
<h2>Calculation Steps</h2>
<ol>
<li>Participant Count x Participant Item Goal = Items Sold</li>
<li>Items Sold x Average Retail Price = Gross Sales</li>
<li>Gross Sales x Profit % = Group Profit</li>
</ol>
<h2>Example</h2>
<ol>
<li>Let’s say you have 60 participants and you set your participant item goal at 10. The items sold would be 60 participants x 10 Items / participant = 600.</li>
<li>Next, determine your gross sales. The average retail price is about $25 so your gross sales would be 600 Items x $25 = $15,000.</li>
<li>Since your profit is 40%, your group profit would be $15,000 x 40% = <strong>$6,000</strong>.</li>
</ol>
<p>Keep in mind, our example is only an estimated profit. In reality, participants probably won’t sell the same number of items. In addition, the average retail dollars sold per seller will vary.</p></div>
<h3>Can we track our sales?</h3>
<div>
<p><strong>Brochure:</strong> You most likely won’t know how many orders you get until you collect your order forms. Yet there are strategies that can give you a ballpark idea. Learn how to <a title=""Opens in new window"" href=""/resources/how-track-your-fundraising-progress"" target=""_blank"">track your fundraising progress</a></p>
<p><strong>Online:</strong> You'll be able to track online sales in real-time. By logging into your dashboard you'll see:
</p><ul>
<li>Which participants have registered</li>
<li>Individual participant and group sales progress</li>
</ul>
</div>
<h3>How do we receive our money?</h3>
<div>
<p><strong>Brochure Sales:</strong> Money and order forms are turned in at the end of the sale. The money gets deposited in the group’s account and the order forms are sent in for processing.</p>
<p>Once orders are processed, the group receives their sales reports and invoice. The group sends a check for the invoice amount and keeps the rest as profit.</p>
<p><strong>Online Sales:</strong> Once we receive your brochure invoice payment, we’ll send your online sales profit check.</p></div>
<h3>What is our profit?</h3>
<div>
<p>Groups make 40% off all custom <i>Kendal</i> tumblers.</p>
<p><i>(Use the ‘Calculate Your Profit’ calculator at the top of the page to determine your profit)</i></p></div>
<h3>What about sales tax?</h3>
<div>
<p>Certain states require that we collect and remit sales tax on your behalf to your state’s department of revenue. We will need to charge sales tax if your state has determined that we have established <a title=""opens in new window"" href=""https://www.avalara.com/us/en/learn/nexus.html"" target=""_blank"" rel=""noopener"">nexus</a> and you are not tax exempt. See our <a title=""opens in new window"" href=""/resources/ultimate-school-brochure-fundraising-tax-guide"" target=""_blank"" rel=""noopener"">brochure fundraising tax guide</a> for more information.</p></div>
</div>",
2401,1,1643481904,"<h3>Shipping</h3>
<div class=""accordion1"">
<h3>How soon do we receive our order?</h3>
<div>
<p>Orders generally ship within 15 business days from the date that we receive your order forms.</p>
</div>
<h3>Where do orders ship to?</h3>
<div>
<p>Product ships out of our Texas warehouse to all lower 48 states.</p>
</div>
<h3>How is our order packed?</h3>
<div>
<p>Orders deliver prepacked by seller.</p>
</div>
<h3>Is there a shipping fee?</h3>
<div>
<h5>Brochure Sales:</h5>

<p>Shipping is free if certain order minimums are met:
</p><p><strong>Groups up to 100 participants</strong></p>
<p>If you sell 150 or more items there is no shipping charge. A $100 shipping and handling fee will be charged for orders with fewer than 150 items sold.</p>
<p><strong>Groups with over 100 participants</strong>
</p><p>Shipping is free as long as your group averages $20 or more in retail sales per member. (Since the average price of an item listed in a typical brochure is about $14, that is less than 2 items sold per seller)<br />
</p><table border=""0"">
<thead>
<tr align=""left"">
<td>Ave. Retail Sales / Enrolled</td>
<td>Shipping Fee</td>
</tr>
</thead>
<tbody>
<tr>
<td>$0-$9.99</td>
<td>$1 / Enrolled</td>
</tr>
<tr>
<td>$10-$14.99</td>
<td>75¢ / Enrolled</td>
</tr>
<tr>
<td>$15-$19.99</td>
<td>50¢ / Enrolled</td>
</tr>
<tr>
<td>$20+</td>
<td>No Charge</td>
</tr>
</tbody>
</table>

<p>A quick way to determine your average retail sales per enrolled is to divide your total sales by your group enrollment. Consider the following 2 examples.</p>
<p>If your group raises:
</p><ol>
<li>$2,500 with 150 members, your average retail sales per enrolled would be $16.67. In this case you would be charged 50¢ x 150 = $75 (See chart above).</li>
<li>$3,500 with 150 members, your average retail sales per enrolled would be $23.33. In this case you would not be charged a shipping fee because you reached $20 per enrolled group member.</li>
</ol>
<blockquote><p>Both brochure and online sales count towards the free shipping minimum requirement</p></blockquote>
<p>
</p><h5>Online Sales:</h5>

<p>A 5% processing fee is charged at checkout for ‘ship to group’ orders. For ‘ship to home’ orders the processing fee is shown as a separate line item and is in addition to the shipping fee.</p>
</div>
<h3>Do you ship orders to sellers?</h3>
<div>
<p>There is no ship to seller option for a <i>Kendal</i> tumbler fundraiser.</p></div>
<h3>How are product issued handled?</h3>
<div>
<p>If you have any items that need replacing, you’ll need to submit a form that we’ll attach to your delivery notice email. Sellers will have 7 days to report any missing or damaged items. Groups are allowed 1 submission per fundraiser.</p></div>
</div>",
2328,1,1642277469,"<h2>Questions about Cheesecake Factory?</h2>
<h3>How it Works</h3>
<div class=""accordion1"">
<h3>How do we raise money?</h3>
<div>
<p>Your group profits when participants take orders from your <i>Cheesecake Factory<sup>®</sup></i> brochure.</p></div>
<h3>Do participants get a brochure to show?</h3>
<div>
<p>Yes. Every participant receives a brochure, order form, and money envelope.</p></div>
<h3>Is money collected up front?</h3>
<div>
<p>Yes. Supporters can pay by check, cash, money order, or cashier’s check.</p></div>
<h3>Are there any fees?</h3>
<div>
<p>There are no setup fees or supply costs to start a <i>Cheesecake Factory<sup>®</sup></i> fundraiser.</p></div>
<h3>Can participants earn prizes?</h3>
<div>
<p>Yes. Our prize programs are optional but recommended. You can boost sales by incentivizing your participants. It’s important to discuss your incentive plan at your kickoff meeting. Then, continue to remind your participants about your prizes throughout your campaign. This will keep them motivated to sell.</p>
<p>There is no cost for our incentives.</p>
<p><a title=""Opens in new window"" href=""/fundraiser-prize-programs"" target=""_blank"">Learn about our prize programs</a></p></div>
<h3>How soon can we start?</h3>
<div>
<p>After you submit our ‘start a fundraiser’ form you’ll receive an agreement to sign. It will then take at least 7-10 business days to process your order and pack and ship out your supplies.</p>
<p><a title=""Opens in new window"" href=""/resources/school-fundraising-supply-timeline"" target=""_blank"">Learn about our timeline</a></p></div>
<h3>How long is the fundraiser?</h3>
<div>
<p>Your sale lasts for 2 weeks. You can always change your end date. Simply let us know before your sale is over.</p></div>
</div>",
2328,1,1642277469,"<h3>Online Store</h3>
<div class=""accordion1"">
<h3>Can we also raise money online?</h3>
<div>
<p>Yes, selling online is an important part of your <i>Cheesecake Factory<sup>®</sup></i> fundraiser. Prior to your start date you’ll receive instructions so your participants can register. Once registered they’ll be able to invite friends and family to shop at your store.</p>
<p>Raising money online adds a 2<sup>nd</sup> way for your group to raise money.</p></div>
<h3>Do participants need to register?</h3>
<div>
<p>Registration is the best way to get your participants engaged in your cause. As participants register, they’ll be able to track their online sales.</p>
<p>Sellers can share your online store link using text, social media, and/ or email. If participants have registered, once supporters click on the link and arrive at your store, they will see a personalized message. For example, “You're shopping for John Doe” (name of participant). Sellers also have the option to upload their photo.</p>
<p>Registered sellers will also be eligible to earn credit towards prizes. We encourage groups to supplement our prize program with their own rewards. This can bring in even more sales. Here are some <a title=""Opens in new window"" href=""/resources/additional-fundraising-incentive-ideas"" target=""_blank"">incentive ideas</a>.</p></div>
<h3>Do we get our own link?</h3>
<div>
<p>There are 2 ways to promote your store:
</p><ol>
<li><strong>Registration:</strong> Participants will need your group link to register. This way they can login and track their sales progress. When they share the link with friends and family using social media, text, and/ or email, visitors will see the participant’s name when they arrive at the store.</li>
<li><strong>Direct Link:</strong> If you don’t want your group members to register they can simply send out your group link.</li>
</ol>
<p>By promoting a direct link, you will only be able to track online sales as a group, not by individual sellers. As a result, participants would not receive prize credit for selling online.</p></div>
<h3>Can we accept donations?</h3>
<div>
<p>Yes, your store will be set up to accept donations. Supporters can choose to donate either $50 or $75. You make 70% off each donation.</p></div>
</div>",
